Timestamp,SystemCodeNumber,Latitude,Longitude,Capacity,Occupancy,QueueLength,TrafficLevel,VehicleWeight,IsSpecialDay,OccupancyRate
2016-08-10 08:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,757,3,0,1.0,0,0.377
2016-08-10 09:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,822,3,0,1.0,0,0.409
2016-08-10 10:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,891,4,0,1.0,0,0.444
2016-08-10 10:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,930,5,0,1.0,0,0.463
2016-08-10 10:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,955,5,0,1.0,0,0.475
2016-08-10 11:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,987,8,2,1.0,0,0.491
2016-08-10 12:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1047,9,2,0.5,0,0.521
2016-08-10 12:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1104,9,2,1.0,0,0.55
2016-08-10 13:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1201,8,2,0.5,0,0.598
2016-08-10 13:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1257,8,2,1.0,0,0.626
2016-08-10 14:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1337,5,0,1.0,0,0.666
2016-08-10 14:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1388,5,0,1.0,0,0.691
2016-08-10 14:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1387,5,0,1.0,0,0.69
2016-08-10 15:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1421,3,0,0.5,0,0.707
2016-08-10 16:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1393,2,0,0.5,0,0.693
2016-08-10 16:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1337,3,0,1.0,0,0.666
2016-09-10 08:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,639,3,0,1.0,1,0.318
2016-09-10 08:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,641,2,0,1.0,1,0.319
2016-09-10 09:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,654,4,0,1.0,1,0.326
2016-09-10 09:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,673,5,0,1.0,1,0.335
2016-09-10 09:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,669,4,0,0.5,1,0.333
2016-09-10 10:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,700,6,0,1.0,1,0.348
2016-09-10 11:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,755,8,0,0.5,1,0.376
2016-09-10 11:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,812,8,0,1.0,1,0.404
2016-09-10 11:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,847,8,0,1.0,1,0.422
2016-09-10 12:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,903,13,2,1.0,1,0.449
2016-09-10 13:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,946,12,2,1.0,1,0.471
2016-09-10 13:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,978,11,2,1.0,1,0.487
2016-09-10 14:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1033,7,0,1.0,1,0.514
2016-09-10 14:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1036,7,0,1.5,1,0.516
2016-09-10 15:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1046,4,0,0.5,1,0.521
2016-09-10 15:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1017,5,0,1.0,1,0.506
2016-09-10 16:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,968,3,0,0.5,1,0.482
2016-09-10 16:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,911,3,0,0.5,1,0.453
2016-10-10 08:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,550,2,0,1.0,0,0.274
2016-10-10 08:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,629,2,0,1.0,0,0.313
2016-10-10 09:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,751,3,0,1.0,0,0.374
2016-10-10 09:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,861,2,0,0.5,0,0.429
2016-10-10 10:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,983,3,0,1.0,0,0.489
2016-10-10 10:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1071,4,0,1.0,0,0.533
2016-10-10 10:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1112,5,0,1.0,0,0.554
2016-10-10 11:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1152,6,0,1.0,0,0.573
2016-10-10 11:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1178,6,0,1.0,0,0.586
2016-10-10 12:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1204,7,0,1.0,0,0.599
2016-10-10 13:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1238,9,2,1.0,0,0.616
2016-10-10 13:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1236,8,2,1.0,0,0.615
2016-10-10 14:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1214,5,0,0.5,0,0.604
2016-10-10 14:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1189,5,0,1.5,0,0.592
2016-10-10 14:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1154,5,0,0.5,0,0.574
2016-10-10 15:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1090,3,0,0.5,0,0.543
2016-10-10 15:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1047,3,0,1.0,0,0.521
2016-10-10 16:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,974,3,0,1.0,0,0.485
2016-11-10 08:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,756,3,0,1.0,0,0.376
2016-11-10 08:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,817,2,0,1.0,0,0.407
2016-11-10 08:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,896,3,0,0.5,0,0.446
2016-11-10 09:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1044,3,0,1.0,0,0.52
2016-11-10 09:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1179,3,0,1.0,0,0.587
2016-11-10 10:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1303,4,0,0.5,0,0.649
2016-11-10 10:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1369,5,0,1.0,0,0.681
2016-11-10 11:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1408,6,0,0.5,0,0.701
2016-11-10 12:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1453,9,2,1.0,0,0.723
2016-11-10 12:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1459,9,2,1.0,0,0.726
2016-11-10 13:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1474,9,2,0.5,0,0.734
2016-11-10 13:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1469,9,2,0.5,0,0.731
2016-11-10 14:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1462,5,0,0.5,0,0.728
2016-11-10 14:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1417,4,0,1.5,0,0.705
2016-11-10 15:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1380,2,0,1.0,0,0.687
2016-11-10 15:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1296,3,0,1.0,0,0.645
2016-11-10 16:01:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1221,2,0,1.0,0,0.608
2016-11-10 16:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1136,3,0,1.0,0,0.565
2016-12-10 08:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,780,2,0,1.0,0,0.388
2016-12-10 08:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,836,3,0,1.0,0,0.416
2016-12-10 09:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,931,3,0,1.0,0,0.463
2016-12-10 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1024,3,0,1.0,0,0.51
2016-12-10 10:01:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1151,4,0,1.0,0,0.573
2016-12-10 10:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1250,5,0,1.0,0,0.622
2016-12-10 11:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1293,6,0,1.0,0,0.644
2016-12-10 11:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1338,9,2,0.5,0,0.666
2016-12-10 12:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1376,10,2,1.0,0,0.685
2016-12-10 12:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1404,10,2,1.0,0,0.699
2016-12-10 13:04:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1431,9,2,1.0,0,0.712
2016-12-10 13:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1403,9,2,1.0,0,0.698
2016-12-10 14:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1369,5,0,1.5,0,0.681
2016-12-10 14:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1335,5,0,1.0,0,0.665
2016-12-10 15:01:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1294,4,0,1.5,0,0.644
2016-12-10 15:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1231,3,0,1.0,0,0.613
2016-12-10 15:57:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1184,3,0,1.0,0,0.589
2016-12-10 16:31:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1075,2,0,1.0,0,0.535
2016-01-11 08:06:00,Others-CCCPS105a,26.14747299,91.72804914,2009,615,2,0,1.0,0,0.306
2016-01-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,667,3,0,1.0,0,0.332
2016-01-11 09:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,771,3,0,1.0,0,0.384
2016-01-11 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,869,3,0,1.0,0,0.433
2016-01-11 10:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1020,4,0,0.5,0,0.508
2016-01-11 10:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1108,3,0,1.5,0,0.552
2016-01-11 11:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1198,6,0,1.5,0,0.596
2016-01-11 11:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1233,6,0,1.0,0,0.614
2016-01-11 12:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1280,9,2,1.0,0,0.637
2016-01-11 12:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1288,10,2,1.0,0,0.641
2016-01-11 13:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1314,9,2,1.0,0,0.654
2016-01-11 13:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1301,9,2,1.0,0,0.648
2016-01-11 14:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1293,5,0,0.5,0,0.644
2016-01-11 14:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1247,5,0,0.5,0,0.621
2016-01-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1204,4,0,1.0,0,0.599
2016-01-11 15:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1162,3,0,1.0,0,0.578
2016-01-11 16:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1099,2,0,1.0,0,0.547
2016-01-11 16:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,999,2,0,1.0,0,0.497
2016-02-11 07:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,650,2,0,1.0,0,0.324
2016-02-11 08:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,715,2,0,1.0,0,0.356
2016-02-11 08:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,781,2,0,1.0,0,0.389
2016-02-11 09:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,935,3,0,1.0,0,0.465
2016-02-11 09:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1039,3,0,1.0,0,0.517
2016-02-11 10:29:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1145,4,0,0.5,0,0.57
2016-02-11 10:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1201,4,0,1.0,0,0.598
2016-02-11 11:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1273,7,0,1.5,0,0.634
2016-02-11 11:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1287,6,0,1.0,0,0.641
2016-02-11 12:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1303,9,2,1.5,0,0.649
2016-02-11 13:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1355,9,2,1.0,0,0.674
2016-02-11 13:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1344,8,2,1.0,0,0.669
2016-02-11 14:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1375,5,0,0.5,0,0.684
2016-02-11 14:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1360,5,0,1.5,0,0.677
2016-02-11 14:56:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1318,5,0,1.0,0,0.656
2016-02-11 15:29:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1232,3,0,1.0,0,0.613
2016-02-11 16:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1132,2,0,1.5,0,0.563
2016-02-11 16:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1058,2,0,1.5,0,0.527
2016-03-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,740,3,0,1.0,0,0.368
2016-03-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,820,3,0,1.5,0,0.408
2016-03-11 09:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,937,3,0,0.5,0,0.466
2016-03-11 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1015,3,0,1.0,0,0.505
2016-03-11 10:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1151,5,0,1.0,0,0.573
2016-03-11 10:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1217,4,0,1.0,0,0.606
2016-03-11 11:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1308,6,0,1.5,0,0.651
2016-03-11 11:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1335,6,0,1.5,0,0.665
2016-03-11 12:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1373,10,2,1.0,0,0.683
2016-03-11 12:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1404,10,2,1.0,0,0.699
2016-03-11 12:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1258,10,2,1.0,0,0.626
2016-03-11 13:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1291,8,2,1.0,0,0.643
2016-03-11 13:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1290,6,0,0.5,0,0.642
2016-03-11 14:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1246,5,0,1.0,0,0.62
2016-03-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1204,4,0,0.5,0,0.599
2016-03-11 15:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1133,3,0,1.0,0,0.564
2016-03-11 16:03:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1044,2,0,1.0,0,0.52
2016-03-11 16:30:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1006,3,0,1.0,0,0.501
2016-04-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,644,3,0,1.0,0,0.321
2016-04-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,692,2,0,0.5,0,0.344
2016-04-11 08:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,787,2,0,1.0,0,0.392
2016-04-11 09:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,878,2,0,1.5,0,0.437
2016-04-11 10:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,974,4,0,1.0,0,0.485
2016-04-11 10:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1034,5,0,1.0,0,0.515
2016-04-11 11:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1094,6,0,1.0,0,0.545
2016-04-11 11:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1140,6,0,1.0,0,0.567
2016-04-11 12:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1166,9,2,0.5,0,0.58
2016-04-11 12:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1166,9,2,0.5,0,0.58
2016-04-11 13:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1191,6,0,1.0,0,0.593
2016-04-11 13:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1196,8,2,1.0,0,0.595
2016-04-11 13:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1223,6,0,0.5,0,0.609
2016-04-11 14:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1166,5,0,0.5,0,0.58
2016-04-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1091,3,0,0.5,0,0.543
2016-04-11 15:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1003,3,0,0.5,0,0.499
2016-04-11 16:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,936,2,0,1.0,0,0.466
2016-04-11 16:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,882,2,0,0.5,0,0.439
2016-05-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,478,2,0,0.5,0,0.238
2016-05-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,494,2,0,1.0,0,0.246
2016-05-11 08:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,540,2,0,1.0,0,0.269
2016-05-11 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,589,2,0,1.0,0,0.293
2016-05-11 09:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,663,2,0,1.0,0,0.33
2016-05-11 10:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,724,5,0,1.0,0,0.36
2016-05-11 10:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,765,6,2,0.5,0,0.381
2016-05-11 11:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,834,6,0,1.0,0,0.415
2016-05-11 12:06:00,Others-CCCPS105a,26.14747299,91.72804914,2009,975,7,0,0.5,0,0.485
2016-05-11 12:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1023,9,2,0.5,0,0.509
2016-05-11 13:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1097,9,2,1.0,0,0.546
2016-05-11 13:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1223,9,2,0.5,0,0.609
2016-05-11 13:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1286,9,2,1.5,0,0.64
2016-05-11 14:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1308,7,2,1.0,0,0.651
2016-05-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1326,4,0,1.0,0,0.66
2016-05-11 15:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1343,4,0,1.0,0,0.668
2016-05-11 16:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1324,3,0,1.0,0,0.659
2016-05-11 16:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1251,3,0,1.0,0,0.623
2016-06-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,590,3,0,1.0,1,0.294
2016-06-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,595,3,0,1.0,1,0.296
2016-06-11 09:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,596,5,0,1.0,1,0.297
2016-06-11 09:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,606,4,0,1.0,1,0.302
2016-06-11 10:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,625,5,0,0.5,1,0.311
2016-06-11 10:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,658,4,0,1.0,1,0.328
2016-06-11 10:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,721,6,0,1.0,1,0.359
2016-06-11 11:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,782,8,0,1.0,1,0.389
2016-06-11 11:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,847,8,0,1.0,1,0.422
2016-06-11 12:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,871,13,2,0.5,1,0.434
2016-06-11 13:06:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1018,11,2,1.0,1,0.507
2016-06-11 13:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1050,12,2,1.0,1,0.523
2016-06-11 13:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1113,8,0,1.0,1,0.554
2016-06-11 14:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1157,7,0,0.5,1,0.576
2016-06-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1167,5,0,1.0,1,0.581
2016-06-11 15:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1130,4,0,0.5,1,0.562
2016-06-11 15:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1065,4,0,1.0,1,0.53
2016-06-11 16:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,969,4,0,1.0,1,0.482
2016-07-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,543,2,0,1.0,0,0.27
2016-07-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,602,2,0,1.0,0,0.3
2016-07-11 08:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,723,2,0,1.0,0,0.36
2016-07-11 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,835,3,0,1.5,0,0.416
2016-07-11 09:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,933,3,0,1.0,0,0.464
2016-07-11 10:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1064,5,0,0.5,0,0.53
2016-07-11 10:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1132,5,0,1.0,0,0.563
2016-07-11 11:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1169,6,0,1.0,0,0.582
2016-07-11 11:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1211,6,0,1.0,0,0.603
2016-07-11 12:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1223,9,2,1.0,0,0.609
2016-07-11 12:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1218,8,2,1.0,0,0.606
2016-07-11 13:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1233,9,2,1.0,0,0.614
2016-07-11 13:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1240,8,2,0.5,0,0.617
2016-07-11 14:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1198,7,2,1.5,0,0.596
2016-07-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1158,3,0,1.0,0,0.576
2016-07-11 15:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1106,3,0,1.0,0,0.551
2016-07-11 16:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1048,2,0,0.5,0,0.522
2016-07-11 16:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,970,2,0,1.0,0,0.483
2016-08-11 07:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,734,2,0,1.0,0,0.365
2016-08-11 08:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,788,2,0,0.5,0,0.392
2016-08-11 08:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,874,2,0,1.0,0,0.435
2016-08-11 09:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,980,4,0,1.0,0,0.488
2016-08-11 09:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1139,2,0,0.5,0,0.567
2016-08-11 10:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1261,5,0,1.0,0,0.628
2016-08-11 11:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1341,6,0,1.0,0,0.667
2016-08-11 11:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1380,6,0,0.5,0,0.687
2016-08-11 11:59:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1415,6,0,1.0,0,0.704
2016-08-11 12:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1426,10,2,1.0,0,0.71
2016-08-11 13:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1476,8,2,1.0,0,0.735
2016-08-11 13:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1479,9,2,0.5,0,0.736
2016-08-11 14:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1479,5,0,1.0,0,0.736
2016-08-11 14:26:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1434,5,0,0.5,0,0.714
2016-08-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1407,4,0,0.5,0,0.7
2016-08-11 15:33:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1307,3,0,1.0,0,0.651
2016-08-11 16:01:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1234,2,0,1.5,0,0.614
2016-08-11 16:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1094,3,0,1.0,0,0.545
2016-09-11 08:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,757,2,0,1.0,0,0.377
2016-09-11 08:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,809,2,0,0.5,0,0.403
2016-09-11 09:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,889,3,0,1.0,0,0.443
2016-09-11 09:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1025,2,0,1.0,0,0.51
2016-09-11 10:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1121,4,0,1.0,0,0.558
2016-09-11 10:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1214,4,0,1.0,0,0.604
2016-09-11 11:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1303,7,0,1.0,0,0.649
2016-09-11 11:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1360,6,0,1.0,0,0.677
2016-09-11 12:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1409,10,2,1.0,0,0.701
2016-09-11 12:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1453,9,2,1.0,0,0.723
2016-09-11 13:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1483,9,2,1.0,0,0.738
2016-09-11 13:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1488,9,2,1.0,0,0.741
2016-09-11 14:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1472,4,0,0.5,0,0.733
2016-09-11 14:27:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1464,5,0,1.0,0,0.729
2016-09-11 15:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1440,3,0,1.0,0,0.717
2016-09-11 15:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1367,3,0,1.0,0,0.68
2016-09-11 16:00:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1295,2,0,1.0,0,0.645
2016-09-11 16:34:00,Others-CCCPS105a,26.14747299,91.72804914,2009,1186,3,0,0.5,0,0.59
